400.1021, 10.11765
400.26, 9.920805
400.4179, 11.21019
400.5758, 10.93992
400.7336, 10.66691
400.8915, 10.82643
401.0494, 13.72684
401.2072, 13.80765
401.3651, 11.87754
401.5229, 12.24447
401.6808, 12.13108
401.8387, 9.70464
401.9965, 9.204819
402.1543, 10.35831
402.3122, 10.13198
402.47, 11.76399
402.6278, 9.28784
402.7856, 10.5216
402.9435, 14.4252
403.1013, 15.51138
403.2591, 16.66255
403.4169, 16.74204
403.5747, 16.97372
403.7325, 15.02978
403.8903, 15.45072
404.0481, 19.03097
404.2059, 18.94555
404.3636, 18.25941
404.5215, 18.66928
404.6792, 19.24983
404.837, 17.90515
404.9948, 20.76989
405.1525, 15.90882
405.3103, 17.37968
405.468, 10.24473
405.6258, 10.80678
405.7835, 8.974869
405.9413, 9.820265
406.099, 10.86272
406.2568, 10.55068
406.4145, 10.19358
406.5722, 9.164786
406.7299, 8.288378
406.8877, 8.027378
407.0454, 13.27052
407.2031, 10.25842
407.3608, 9.81595
407.5186, 9.61695
407.6762, 11.33597
407.834, 10.69482
407.9916, 11.77068
408.1493, 12.02749
408.307, 15.00072
408.4647, 13.52362
408.6224, 13.03708
408.7801, 10.9485
408.9377, 15.98594
409.0954, 14.72163
409.2531, 17.15781
409.4107, 16.85076
409.5684, 17.89732
409.726, 18.20684
409.8837, 18.09449
410.0414, 21.09047
410.199, 25.53524
410.3566, 25.9438
410.5143, 27.5413
410.6719, 23.45734
410.8295, 20.07935
410.9871, 20.05871
411.1447, 19.20455
411.3024, 20.84489
411.46, 23.52018
411.6176, 19.89227
411.7752, 25.05225
411.9328, 20.13469
412.0904, 27.07026
412.248, 23.23115
412.4055, 27.66921
412.5631, 25.05142
412.7207, 28.23368
412.8783, 27.01268
413.0359, 32.24875
413.1935, 34.66744
413.351, 34.14746
413.5086, 35.94753
413.6661, 35.30941
413.8237, 34.9786
413.9812, 33.15649
414.1388, 33.9292
414.2963, 35.83426
414.4539, 36.96466
414.6114, 41.0953
414.7689, 41.78085
